Time [s],Channel 0,Channel 1
3.505052542,0,1
3.505053542,1,1
3.505054625,0,1
3.505055833,1,1
3.505056833,0,1
3.505057958,1,1
3.505058958,0,1
3.505061083,1,1
3.505062083,1,0
3.505063208,0,0
3.505065167,1,0
3.505066167,1,1
3.505069625,1,0
3.505070625,0,0
3.505072750,1,0
3.505073750,0,0
3.505075833,1,0
3.505076833,0,0
3.505077917,0,1
3.505078917,1,1
3.505079917,0,1
3.505081000,0,0
3.505082042,1,0
3.505083042,0,0
3.505085125,1,0
3.505086167,0,0
3.505088250,1,0
3.505089208,0,0
3.505090292,0,1
3.505091333,1,1
3.505092333,0,1
3.505093458,0,0
3.505094458,1,0
3.505095458,0,0
3.505097542,1,0
3.505098542,0,0
3.505100667,1,0
3.505101667,0,0
3.505103750,1,0
3.505104750,0,0
3.505106875,1,0
3.505107875,0,0
3.505109958,1,0
3.505110958,0,0
3.505113083,1,0
3.505114083,0,0
3.505116167,1,0
3.505117167,0,0
3.505119250,1,0
3.505120292,0,0
3.505122375,1,0
3.505123375,0,0
3.505125458,1,0
3.505126458,0,0
3.505128583,1,0
3.505129583,0,0
3.505131667,1,0
3.505132667,0,0
3.505134792,1,0
3.505135792,0,0
3.505137875,1,0
3.505138875,0,0
3.505141000,1,0
3.505142000,0,0
3.505144083,1,0
3.505145083,0,0
3.505147208,1,0
3.505148208,0,0
3.505150292,1,0
3.505151292,0,0
3.505153417,1,0
3.505154417,0,0
3.505156500,1,0
3.505157500,0,0
3.505159625,1,0
3.505160625,0,0
3.505162708,1,0
3.505163708,0,0
3.505165792,1,0
3.505166833,0,0
3.505168917,1,0
3.505169917,0,0
3.505172000,1,0
3.505173000,0,0
3.505175125,1,0
3.505176125,0,0
3.505178208,1,0
3.505179208,0,0
3.505181333,1,0
3.505182333,0,0
3.505184417,1,0
3.505185417,0,0
3.505187542,1,0
3.505188542,0,0
3.505190625,1,0
3.505191625,0,0
3.505193750,1,0
3.505194750,0,0
3.505195750,0,1
3.505196833,1,1
3.505197833,0,1
3.505199083,1,1
3.505200083,0,1
3.505202250,1,1
3.505203292,0,1
3.505204333,1,1
3.505205417,0,1
3.505206458,1,1
3.505207500,0,1
3.505208542,1,1
3.505209625,0,1
3.505210667,1,1
3.505211750,0,0
3.505212792,1,0
3.505213833,0,0
3.505214250,0,1
3.505214875,1,1
3.505215958,0,1
3.505217125,1,1
3.505218208,0,1
3.505219250,1,1
3.505220292,0,1
3.505221333,1,1
3.505222417,0,1
3.505223417,1,1
3.505224500,0,1
3.505225542,1,1
3.505226625,0,1
3.505227667,1,1
3.505228750,0,1
3.505229750,1,1
3.505230833,0,1
3.505231875,1,1
3.505232958,0,1
3.505233958,1,1
3.505235083,0,1
3.505236083,1,1
3.505237167,0,1
3.505238208,1,1
3.505239292,0,1
3.505240292,1,1
3.505241375,0,1
3.505242417,1,1
3.505243500,0,1
3.505244542,1,1
3.505245625,0,1
3.505246625,1,1
3.505247708,0,1
3.505248750,1,1
3.505249833,0,1
3.505250833,1,1
3.505251958,0,1
3.505252958,1,1
3.505254042,0,1
3.505255083,1,1
3.505256167,0,1
3.505257167,1,1
3.505258292,0,1
3.505259292,1,1
3.505260375,0,1
3.505261417,1,1
3.505262500,0,1
3.505263500,1,1
3.505264583,0,1
3.505265625,1,1
3.505266708,0,1
3.505267750,1,1
3.505268833,0,1
3.505269833,1,1
3.505270917,0,1
3.505271958,1,1
3.505273042,0,1
3.505274083,1,1
3.505275167,0,1
3.505276167,1,1
3.505277250,0,1
3.505278292,1,1
3.505279375,0,1
3.505280375,1,1
3.505281500,0,1
3.505282500,1,1
3.505283583,0,1
3.505284792,1,1
3.505285833,0,1
3.505286917,1,1
3.505287958,0,1
3.505290042,1,1
3.505291083,1,0
3.505292167,0,0
3.505294125,1,0
3.505295125,1,1
3.505298375,1,0
3.505299375,0,0
3.505301458,1,0
3.505302458,0,0
3.505304542,1,0
3.505305583,0,0
3.505306625,0,1
3.505307667,1,1
3.505308667,0,1
3.505309708,0,0
3.505310750,1,0
3.505311750,0,0
3.505313875,1,0
3.505314875,0,0
3.505316958,1,0
3.505318000,0,0
3.505319042,0,1
3.505320083,1,1
3.505321083,0,1
3.505322167,0,0
3.505323167,1,0
3.505324167,0,0
3.505326292,1,0
3.505327292,0,0
3.505329375,1,0
3.505330375,0,0
3.505332458,1,0
3.505333500,0,0
3.505335583,1,0
3.505336583,0,0
3.505338667,1,0
3.505339708,0,0
3.505341792,1,0
3.505342792,0,0
3.505344875,1,0
3.505345875,0,0
3.505348000,1,0
3.505349000,0,0
3.505351083,1,0
3.505352083,0,0
3.505354208,1,0
3.505355208,0,0
3.505357292,1,0
3.505358292,0,0
3.505360417,1,0
3.505361417,0,0
3.505363500,1,0
3.505364500,0,0
3.505366625,1,0
3.505367625,0,0
3.505369708,1,0
3.505370708,0,0
3.505372792,1,0
3.505373833,0,0
3.505375917,1,0
3.505376917,0,0
3.505379000,1,0
3.505380042,0,0
3.505382125,1,0
3.505383125,0,0
3.505385208,1,0
3.505386208,0,0
3.505388333,1,0
3.505389333,0,0
3.505391417,1,0
3.505392417,0,0
3.505394542,1,0
3.505395542,0,0
3.505397625,1,0
3.505398625,0,0
3.505400750,1,0
3.505401750,0,0
3.505403833,1,0
3.505404833,0,0
3.505406958,1,0
3.505407958,0,0
3.505410042,1,0
3.505411042,0,0
3.505413167,1,0
3.505414167,0,0
3.505416250,1,0
3.505417250,0,0
3.505419375,1,0
3.505420375,0,0
3.505422500,1,0
3.505423500,0,0
3.505424500,0,1
3.505425583,1,1
3.505426583,0,1
3.505427833,1,1
3.505428792,0,1
3.505430958,1,1
3.505432042,0,1
3.505433083,1,1
3.505434125,0,1
3.505435167,1,1
3.505436250,0,1
3.505437292,1,1
3.505438333,0,1
3.505439375,1,1
3.505440500,0,0
3.505441542,1,0
3.505442583,0,0
3.505442875,0,1
3.505443625,1,1
3.505444708,0,1
3.505445875,1,1
3.505446917,0,1
3.505447958,1,1
3.505449042,0,1
3.505450042,1,1
3.505451167,0,1
3.505452167,1,1
3.505453250,0,1
3.505454292,1,1
3.505455375,0,1
3.505456375,1,1
3.505457500,0,1
3.505458500,1,1
3.505459583,0,1
3.505460625,1,1
3.505461708,0,1
3.505462708,1,1
3.505463792,0,1
3.505464833,1,1
3.505465917,0,1
3.505466958,1,1
3.505468042,0,1
3.505469042,1,1
3.505470125,0,1
3.505471167,1,1
3.505472250,0,1
3.505473250,1,1
3.505474375,0,1
3.505475375,1,1
3.505476458,0,1
3.505477500,1,1
3.505478583,0,1
3.505479583,1,1
3.505480708,0,1
3.505481708,1,1
3.505482792,0,1
3.505483833,1,1
3.505484917,0,1
3.505485917,1,1
3.505487042,0,1
3.505488042,1,1
3.505489125,0,1
3.505490167,1,1
3.505491250,0,1
3.505492250,1,1
3.505493333,0,1
3.505494375,1,1
3.505495458,0,1
3.505496500,1,1
3.505497583,0,1
3.505498583,1,1
3.505499667,0,1
3.505500708,1,1
3.505501792,0,1
3.505502833,1,1
3.505503917,0,1
3.505504917,1,1
3.505506042,0,1
3.505507042,1,1
3.505508125,0,1
3.505509167,1,1
3.505510250,0,1
3.505511250,1,1
3.505512333,0,1
3.505513542,1,1
3.505514583,0,1
3.505515667,1,1
3.505516708,0,1
3.505518792,1,1
3.505519833,1,0
3.505520917,0,0
3.505522917,1,0
3.505523875,1,1
3.505527000,1,0
3.505528000,0,0
3.505530083,1,0
3.505531083,0,0
3.505533167,1,0
3.505534208,0,0
3.505535292,0,1
3.505536292,1,1
3.505537292,0,1
3.505538333,0,0
3.505539417,1,0
3.505540417,0,0
3.505542500,1,0
3.505543500,0,0
3.505545583,1,0
3.505546625,0,0
3.505547667,0,1
3.505548708,1,1
3.505549708,0,1
3.505550792,0,0
3.505551833,1,0
3.505552792,0,0
3.505554917,1,0
3.505555917,0,0
3.505558042,1,0
3.505559000,0,0
3.505561125,1,0
3.505562125,0,0
3.505564250,1,0
3.505565208,0,0
3.505567333,1,0
3.505568333,0,0
3.505570458,1,0
3.505571417,0,0
3.505573542,1,0
3.505574542,0,0
3.505576667,1,0
3.505577625,0,0
3.505579750,1,0
3.505580750,0,0
3.505582875,1,0
3.505583833,0,0
3.505585958,1,0
3.505586958,0,0
3.505589083,1,0
3.505590042,0,0
3.505592167,1,0
3.505593167,0,0
3.505595292,1,0
3.505596250,0,0
3.505598375,1,0
3.505599375,0,0
3.505601500,1,0
3.505602458,0,0
3.505604583,1,0
3.505605542,0,0
3.505607708,1,0
3.505608667,0,0
3.505610792,1,0
3.505611792,0,0
3.505613917,1,0
3.505614875,0,0
3.505617000,1,0
3.505618000,0,0
3.505620125,1,0
3.505621083,0,0
3.505623208,1,0
3.505624167,0,0
3.505626333,1,0
3.505627292,0,0
3.505629417,1,0
3.505630375,0,0
3.505632500,1,0
3.505633500,0,0
3.505635625,1,0
3.505636583,0,0
3.505638750,1,0
3.505639708,0,0
3.505641833,1,0
3.505642792,0,0
3.505644917,1,0
3.505645917,0,0
3.505648042,1,0
3.505649000,0,0
3.505651125,1,0
3.505652125,0,0
3.505653167,0,1
3.505654250,1,1
3.505655250,0,1
3.505656458,1,1
3.505657500,0,1
3.505659625,1,1
3.505660708,0,1
3.505661750,1,1
3.505662792,0,1
3.505663833,1,1
3.505664917,0,1
3.505665958,1,1
3.505667042,0,1
3.505668083,1,1
3.505669125,0,1
3.505669167,0,0
3.505670208,1,0
3.505671250,0,0
3.505671583,0,1
3.505672292,1,1
3.505673375,0,1
3.505674542,1,1
3.505675583,0,1
3.505676625,1,1
3.505677708,0,1
3.505678750,1,1
3.505679792,0,1
3.505680875,1,1
3.505681917,0,1
3.505682958,1,1
3.505684042,0,1
3.505685083,1,1
3.505686125,0,1
3.505687167,1,1
3.505688250,0,1
3.505689292,1,1
3.505690375,0,1
3.505691417,1,1
3.505692458,0,1
3.505693500,1,1
3.505694583,0,1
3.505695625,1,1
3.505696708,0,1
3.505697750,1,1
3.505698792,0,1
3.505699833,1,1
3.505700917,0,1
3.505701958,1,1
3.505703042,0,1
3.505704083,1,1
3.505705125,0,1
3.505706167,1,1
3.505707250,0,1
3.505708292,1,1
3.505709333,0,1
3.505710417,1,1
3.505711458,0,1
3.505712500,1,1
3.505713583,0,1
3.505714625,1,1
3.505715667,0,1
3.505716750,1,1
3.505717792,0,1
3.505718833,1,1
3.505719917,0,1
3.505720958,1,1
3.505722000,0,1
3.505723042,1,1
3.505724125,0,1
3.505725167,1,1
3.505726250,0,1
3.505727292,1,1
3.505728333,0,1
3.505729375,1,1
3.505730458,0,1
3.505731500,1,1
3.505732583,0,1
3.505733625,1,1
3.505734667,0,1
3.505735708,1,1
3.505736792,0,1
3.505737833,1,1
3.505738917,0,1
3.505739958,1,1
3.505741000,0,1
3.505742125,1,1
3.505743167,0,1
3.505744208,1,1
3.505745250,0,1
3.505747333,1,1
3.505748375,1,0
3.505749458,0,0
3.505751458,1,0
3.505752458,1,1
3.505755542,1,0
3.505756542,0,0
3.505758625,1,0
3.505759625,0,0
3.505761750,1,0
3.505762750,0,0
3.505763792,0,1
3.505764833,1,1
3.505765875,0,1
3.505766917,0,0
3.505767958,1,0
3.505768958,0,0
3.505771042,1,0
3.505772042,0,0
3.505774167,1,0
3.505775167,0,0
3.505776208,0,1
3.505777250,1,1
3.505778292,0,1
3.505779375,0,0
3.505780333,1,0
3.505781375,0,0
3.505783458,1,0
3.505784458,0,0
3.505786542,1,0
3.505787583,0,0
3.505789667,1,0
3.505790667,0,0
3.505792750,1,0
3.505793750,0,0
3.505795875,1,0
3.505796875,0,0
3.505798958,1,0
3.505799958,0,0
3.505802083,1,0
3.505803083,0,0
3.505805167,1,0
3.505806167,0,0
3.505808292,1,0
3.505809292,0,0
3.505811375,1,0
3.505812375,0,0
3.505814500,1,0
3.505815500,0,0
3.505817583,1,0
3.505818583,0,0
3.505820708,1,0
3.505821708,0,0
3.505823792,1,0
3.505824792,0,0
3.505826917,1,0
3.505827917,0,0
3.505830000,1,0
3.505831000,0,0
3.505833125,1,0
3.505834125,0,0
3.505836208,1,0
3.505837208,0,0
3.505839333,1,0
3.505840333,0,0
3.505842417,1,0
3.505843417,0,0
3.505845542,1,0
3.505846542,0,0
3.505848625,1,0
3.505849625,0,0
3.505851708,1,0
3.505852708,0,0
3.505854833,1,0
3.505855833,0,0
3.505857917,1,0
3.505858917,0,0
3.505861042,1,0
3.505862042,0,0
3.505864125,1,0
3.505865125,0,0
3.505867250,1,0
3.505868250,0,0
3.505870333,1,0
3.505871333,0,0
3.505873458,1,0
3.505874458,0,0
3.505876542,1,0
3.505877542,0,0
3.505879667,1,0
3.505880667,0,0
3.505881667,0,1
3.505882792,1,1
3.505883792,0,1
3.505885000,1,1
3.505886000,0,1
3.505888167,1,1
3.505889250,0,1
3.505890250,1,1
3.505891333,0,1
3.505892375,1,1
3.505893458,0,1
3.505894458,1,1
3.505895583,0,1
3.505896625,1,1
3.505897667,0,0
3.505898708,1,0
3.505899792,0,0
3.505900208,0,1
3.505900833,1,1
3.505901875,0,1
3.505903042,1,1
3.505904125,0,1
3.505905167,1,1
3.505906208,0,1
3.505907250,1,1
3.505908250,0,1
3.505909250,1,1
3.505910333,0,1
3.505911375,1,1
3.505912458,0,1
3.505913458,1,1
3.505914542,0,1
3.505915583,1,1
3.505916667,0,1
3.505917708,1,1
3.505918792,0,1
3.505919792,1,1
3.505920875,0,1
3.505921917,1,1
3.505923000,0,1
3.505924000,1,1
3.505925125,0,1
3.505926125,1,1
3.505927208,0,1
3.505928250,1,1
3.505929333,0,1
3.505930333,1,1
3.505931417,0,1
3.505932458,1,1
3.505933542,0,1
3.505934583,1,1
3.505935667,0,1
3.505936667,1,1
3.505937750,0,1
3.505938792,1,1
3.505939875,0,1
3.505940875,1,1
3.505942000,0,1
3.505943000,1,1
3.505944083,0,1
3.505945125,1,1
3.505946208,0,1
3.505947208,1,1
3.505948333,0,1
3.505949333,1,1
3.505950417,0,1
3.505951458,1,1
3.505952542,0,1
3.505953542,1,1
3.505954625,0,1
3.505955667,1,1
3.505956750,0,1
3.505957750,1,1
3.505958875,0,1
3.505959875,1,1
3.505960958,0,1
3.505962000,1,1
3.505963083,0,1
3.505964083,1,1
3.505965208,0,1
3.505966208,1,1
3.505967292,0,1
3.505968333,1,1
3.505969417,0,1
3.505970625,1,1
3.505971625,0,1
3.505972708,1,1
3.505973750,0,1
3.505975875,1,1
3.505976875,1,0
3.505977875,0,0
3.505979833,1,0
3.505980833,1,1
3.505983917,1,0
3.505984917,0,0
3.505987000,1,0
3.505988000,0,0
3.505990125,1,0
3.505991125,0,0
3.505992167,0,1
3.505993250,1,1
3.505994250,0,1
3.505995292,0,0
3.505996333,1,0
3.505997333,0,0
3.505999417,1,0
3.506000417,0,0
3.506002542,1,0
3.506003542,0,0
3.506004583,0,1
3.506005625,1,1
3.506006667,0,1
3.506007750,0,0
3.506008750,1,0
3.506009750,0,0
3.506011833,1,0
3.506012833,0,0
3.506014958,1,0
3.506015958,0,0
3.506018042,1,0
3.506019042,0,0
3.506021167,1,0
3.506022167,0,0
3.506024250,1,0
3.506025250,0,0
3.506027333,1,0
3.506028333,0,0
3.506030458,1,0
3.506031458,0,0
3.506033542,1,0
3.506034542,0,0
3.506036667,1,0
3.506037667,0,0
3.506039750,1,0
3.506040750,0,0
3.506042875,1,0
3.506043875,0,0
3.506045958,1,0
3.506046958,0,0
3.506049083,1,0
3.506050083,0,0
3.506052167,1,0
3.506053167,0,0
3.506055292,1,0
3.506056292,0,0
3.506058375,1,0
3.506059375,0,0
3.506061500,1,0
3.506062500,0,0
3.506064583,1,0
3.506065583,0,0
3.506067708,1,0
3.506068708,0,0
3.506070792,1,0
3.506071792,0,0
3.506073917,1,0
3.506074917,0,0
3.506077000,1,0
3.506078000,0,0
3.506080125,1,0
3.506081125,0,0
3.506083208,1,0
3.506084208,0,0
3.506086333,1,0
3.506087333,0,0
3.506089417,1,0
3.506090417,0,0
3.506092542,1,0
3.506093542,0,0
3.506095625,1,0
3.506096625,0,0
3.506098750,1,0
3.506099750,0,0
3.506101833,1,0
3.506102833,0,0
3.506104958,1,0
3.506105958,0,0
3.506108083,1,0
3.506109083,0,0
3.506110083,0,1
3.506111167,1,1
3.506112167,0,1
3.506113417,1,1
3.506114417,0,1
3.506116583,1,1
3.506117625,0,1
3.506118667,1,1
3.506119750,0,1
3.506120792,1,1
3.506121833,0,1
3.506122875,1,1
3.506124000,0,1
3.506125000,1,1
3.506126083,0,0
3.506127125,1,0
3.506128208,0,0
3.506128542,0,1
3.506129250,1,1
3.506130292,0,1
3.506131458,1,1
3.506132542,0,1
3.506133583,1,1
3.506134625,0,1
3.506135667,1,1
3.506136625,0,1
3.506137667,1,1
3.506138750,0,1
3.506139792,1,1
3.506140875,0,1
3.506141875,1,1
3.506143000,0,1
3.506144000,1,1
3.506145083,0,1
3.506146125,1,1
3.506147208,0,1
3.506148208,1,1
3.506149292,0,1
3.506150333,1,1
3.506151417,0,1
3.506152458,1,1
3.506153542,0,1
3.506154542,1,1
3.506155625,0,1
3.506156667,1,1
3.506157750,0,1
3.506158750,1,1
3.506159875,0,1
3.506160875,1,1
3.506161958,0,1
3.506163000,1,1
3.506164083,0,1
3.506165083,1,1
3.506166208,0,1
3.506167208,1,1
3.506168292,0,1
3.506169333,1,1
3.506170417,0,1
3.506171417,1,1
3.506172542,0,1
3.506173542,1,1
3.506174625,0,1
3.506175667,1,1
3.506176750,0,1
3.506177750,1,1
3.506178875,0,1
3.506179875,1,1
3.506180958,0,1
3.506182000,1,1
3.506183083,0,1
3.506184083,1,1
3.506185208,0,1
3.506186208,1,1
3.506187292,0,1
3.506188333,1,1
3.506189417,0,1
3.506190417,1,1
3.506191542,0,1
3.506192542,1,1
3.506193625,0,1
3.506194667,1,1
3.506195750,0,1
3.506196750,1,1
3.506197875,0,1
3.506199083,1,1
3.506200083,0,1
3.506201167,1,1
3.506202167,0,1
3.506204292,1,1
3.506205333,1,0
3.506206292,0,0
3.506208292,1,0
3.506209250,1,1
3.506212375,1,0
3.506213375,0,0
3.506215458,1,0
3.506216458,0,0
3.506218583,1,0
3.506219583,0,0
3.506220625,0,1
3.506221667,1,1
3.506222708,0,1
3.506223750,0,0
3.506224792,1,0
3.506225792,0,0
3.506227875,1,0
3.506228875,0,0
3.506231000,1,0
3.506232000,0,0
3.506233042,0,1
3.506234083,1,1
3.506235125,0,1
3.506236208,0,0
3.506237208,1,0
3.506238208,0,0
3.506240292,1,0
3.506241292,0,0
3.506243417,1,0
3.506244417,0,0
3.506246500,1,0
3.506247500,0,0
3.506249625,1,0
3.506250625,0,0
3.506252708,1,0
3.506253708,0,0
3.506255833,1,0
3.506256833,0,0
3.506258917,1,0
3.506259917,0,0
3.506262042,1,0
3.506263042,0,0
3.506265125,1,0
3.506266125,0,0
3.506268250,1,0
3.506269250,0,0
3.506271333,1,0
3.506272333,0,0
3.506274458,1,0
3.506275458,0,0
3.506277542,1,0
3.506278542,0,0
3.506280667,1,0
3.506281667,0,0
3.506283750,1,0
3.506284750,0,0
3.506286875,1,0
3.506287875,0,0
3.506289958,1,0
3.506290958,0,0
3.506293083,1,0
3.506294083,0,0
3.506296167,1,0
3.506297167,0,0
3.506299292,1,0
3.506300292,0,0
3.506302375,1,0
3.506303375,0,0
3.506305500,1,0
3.506306500,0,0
3.506308583,1,0
3.506309583,0,0
3.506311708,1,0
3.506312708,0,0
3.506314792,1,0
3.506315792,0,0
3.506317917,1,0
3.506318917,0,0
3.506321000,1,0
3.506322000,0,0
3.506324125,1,0
3.506325125,0,0
3.506327208,1,0
3.506328208,0,0
3.506330333,1,0
3.506331333,0,0
3.506333417,1,0
3.506334417,0,0
3.506336542,1,0
3.506337542,0,0
3.506338542,0,1
3.506339667,1,1
3.506340667,0,1
3.506341875,1,1
3.506342875,0,1
3.506345042,1,1
3.506346125,0,1
3.506347167,1,1
3.506348208,0,1
3.506349250,1,1
3.506350333,0,1
3.506351375,1,1
3.506352458,0,1
3.506353500,1,1
3.506354542,0,0
3.506355583,1,0
3.506356667,0,0
3.506356958,0,1
3.506357708,1,1
3.506358792,0,1
3.506359958,1,1
3.506361000,0,1
3.506362042,1,1
3.506363125,0,1
3.506364125,1,1
3.506365125,0,1
3.506366125,1,1
3.506367208,0,1
3.506368250,1,1
3.506369333,0,1
3.506370333,1,1
3.506371417,0,1
3.506372458,1,1
3.506373542,0,1
3.506374583,1,1
3.506375667,0,1
3.506376667,1,1
3.506377792,0,1
3.506378792,1,1
3.506379875,0,1
3.506380917,1,1
3.506382000,0,1
3.506383000,1,1
3.506384083,0,1
3.506385125,1,1
3.506386208,0,1
3.506387208,1,1
3.506388333,0,1
3.506389333,1,1
3.506390417,0,1
3.506391458,1,1
3.506392542,0,1
3.506393542,1,1
3.506394667,0,1
3.506395667,1,1
3.506396750,0,1
3.506397792,1,1
3.506398875,0,1
3.506399875,1,1
3.506401000,0,1
3.506402000,1,1
3.506403083,0,1
3.506404125,1,1
3.506405208,0,1
3.506406208,1,1
3.506407333,0,1
3.506408333,1,1
3.506409417,0,1
3.506410458,1,1
3.506411542,0,1
3.506412542,1,1
3.506413625,0,1
3.506414667,1,1
3.506415750,0,1
3.506416792,1,1
3.506417875,0,1
3.506418875,1,1
3.506419958,0,1
3.506421000,1,1
3.506422083,0,1
3.506423125,1,1
3.506424208,0,1
3.506425208,1,1
3.506426292,0,1
3.506427500,1,1
3.506428542,0,1
3.506429625,1,1
3.506430625,0,1
3.506432750,1,1
3.506433750,1,0
3.506434750,0,0
3.506436708,1,0
3.506437708,1,1
3.506440833,1,0
3.506441833,0,0
3.506443917,1,0
3.506444917,0,0
3.506447000,1,0
3.506448042,0,0
3.506449083,0,1
3.506450125,1,1
3.506451125,0,1
3.506452167,0,0
3.506453250,1,0
3.506454208,0,0
3.506456333,1,0
3.506457333,0,0
3.506459417,1,0
3.506460458,0,0
3.506461500,0,1
3.506462542,1,1
3.506463542,0,1
3.506464625,0,0
3.506465625,1,0
3.506466625,0,0
3.506468750,1,0
3.506469750,0,0
3.506471833,1,0
3.506472833,0,0
3.506474958,1,0
3.506475958,0,0
3.506478042,1,0
3.506479042,0,0
3.506481167,1,0
3.506482167,0,0
3.506484250,1,0
3.506485250,0,0
3.506487375,1,0
3.506488375,0,0
3.506490458,1,0
3.506491458,0,0
3.506493583,1,0
3.506494583,0,0
3.506496667,1,0
3.506497667,0,0
3.506499792,1,0
3.506500792,0,0
3.506502875,1,0
3.506503875,0,0
3.506506000,1,0
3.506507000,0,0
3.506509083,1,0
3.506510083,0,0
3.506512208,1,0
3.506513208,0,0
3.506515292,1,0
3.506516292,0,0
3.506518417,1,0
3.506519417,0,0
3.506521500,1,0
3.506522500,0,0
3.506524625,1,0
3.506525625,0,0
3.506527708,1,0
3.506528708,0,0
3.506530833,1,0
3.506531833,0,0
3.506533917,1,0
3.506534917,0,0
3.506537042,1,0
3.506538042,0,0
3.506540125,1,0
3.506541125,0,0
3.506543208,1,0
3.506544250,0,0
3.506546333,1,0
3.506547333,0,0
3.506549417,1,0
3.506550458,0,0
3.506552542,1,0
3.506553542,0,0
3.506555625,1,0
3.506556625,0,0
3.506558750,1,0
3.506559750,0,0
3.506561833,1,0
3.506562833,0,0
3.506565000,1,0
3.506565958,0,0
3.506567000,0,1
3.506568083,1,1
3.506569083,0,1
3.506570292,1,1
3.506571333,0,1
3.506573458,1,1
3.506574542,0,1
3.506575583,1,1
3.506576667,0,1
3.506577667,1,1
3.506578750,0,1
3.506579792,1,1
3.506580875,0,1
3.506581917,1,1
3.506583000,0,0
3.506584042,1,0
3.506585083,0,0
3.506585458,0,1
3.506586125,1,1
3.506587208,0,1
3.506588375,1,1
3.506589458,0,1
3.506590458,1,1
3.506591542,0,1
3.506592542,1,1
3.506593542,0,1
3.506594542,1,1
3.506595667,0,1
3.506596667,1,1
3.506597750,0,1
3.506598792,1,1
3.506599875,0,1
3.506600875,1,1
3.506602000,0,1
3.506603000,1,1
3.506604083,0,1
3.506605125,1,1
3.506606208,0,1
3.506607208,1,1
3.506608333,0,1
3.506609333,1,1
3.506610417,0,1
3.506611458,1,1
3.506612542,0,1
3.506613542,1,1
3.506614667,0,1
3.506615667,1,1
3.506616750,0,1
3.506617792,1,1
3.506618875,0,1
3.506619875,1,1
3.506621000,0,1
3.506622000,1,1
3.506623083,0,1
3.506624125,1,1
3.506625208,0,1
3.506626208,1,1
3.506627333,0,1
3.506628333,1,1
3.506629417,0,1
3.506630458,1,1
3.506631542,0,1
3.506632542,1,1
3.506633667,0,1
3.506634667,1,1
3.506635750,0,1
3.506636792,1,1
3.506637875,0,1
3.506638875,1,1
3.506640000,0,1
3.506641000,1,1
3.506642083,0,1
3.506643125,1,1
3.506644208,0,1
3.506645208,1,1
3.506646292,0,1
3.506647333,1,1
3.506648417,0,1
3.506649458,1,1
3.506650542,0,1
3.506651542,1,1
3.506652625,0,1
3.506653667,1,1
3.506654750,0,1
3.506655958,1,1
3.506656958,0,1
3.506658083,1,1
3.506659083,0,1
3.506661208,1,1
3.506662208,1,0
3.506663208,0,0
3.506665167,1,0
3.506666167,1,1
3.506669292,1,0
3.506670250,0,0
3.506672333,1,0
3.506673375,0,0
3.506675458,1,0
3.506676458,0,0
3.506677542,0,1
3.506678583,1,1
3.506679583,0,1
3.506680625,0,0
3.506681708,1,0
3.506682667,0,0
3.506684750,1,0
3.506685792,0,0
3.506687875,1,0
3.506688875,0,0
3.506689958,0,1
3.506691000,1,1
3.506692000,0,1
3.506693083,0,0
3.506694083,1,0
3.506695083,0,0
3.506697167,1,0
3.506698167,0,0
3.506700292,1,0
3.506701292,0,0
3.506703375,1,0
3.506704375,0,0
3.506706500,1,0
3.506707500,0,0
3.506709583,1,0
3.506710583,0,0
3.506712708,1,0
3.506713708,0,0
3.506715792,1,0
3.506716792,0,0
3.506718917,1,0
3.506719917,0,0
3.506722000,1,0
3.506723000,0,0
3.506725125,1,0
3.506726125,0,0
3.506728208,1,0
3.506729208,0,0
3.506731292,1,0
3.506732292,0,0
3.506734417,1,0
3.506735417,0,0
3.506737500,1,0
3.506738542,0,0
3.506740625,1,0
3.506741625,0,0
3.506743750,1,0
3.506744750,0,0
3.506746833,1,0
3.506747833,0,0
3.506749917,1,0
3.506750917,0,0
3.506753042,1,0
3.506754042,0,0
3.506756125,1,0
3.506757125,0,0
3.506759250,1,0
3.506760250,0,0
3.506762333,1,0
3.506763333,0,0
3.506765458,1,0
3.506766458,0,0
3.506768542,1,0
3.506769542,0,0
3.506771667,1,0
3.506772667,0,0
3.506774750,1,0
3.506775750,0,0
3.506777875,1,0
3.506778875,0,0
3.506780958,1,0
3.506781958,0,0
3.506784083,1,0
3.506785083,0,0
3.506787167,1,0
3.506788167,0,0
3.506790292,1,0
3.506791292,0,0
3.506793417,1,0
3.506794417,0,0
3.506795417,0,1
3.506796500,1,1
3.506797500,0,1
3.506798750,1,1
3.506799750,0,1
3.506801917,1,1
3.506802958,0,1
3.506804000,1,1
3.506805083,0,1
3.506806125,1,1
3.506807167,0,1
3.506808208,1,1
3.506809292,0,1
3.506810333,1,1
3.506811417,0,0
3.506812458,1,0
3.506813542,0,0
3.506813917,0,1
3.506814583,1,1
3.506815625,0,1
3.506816792,1,1
3.506817875,0,1
3.506818917,1,1
3.506819958,0,1
3.506821000,1,1
3.506821958,0,1
3.506823000,1,1
3.506824083,0,1
3.506825083,1,1
3.506826208,0,1
3.506827208,1,1
3.506828292,0,1
3.506829333,1,1
3.506830417,0,1
3.506831417,1,1
3.506832542,0,1
3.506833542,1,1
3.506834625,0,1
3.506835667,1,1
3.506836750,0,1
3.506837750,1,1
3.506838833,0,1
3.506839875,1,1
3.506840958,0,1
3.506841958,1,1
3.506843083,0,1
